model_family,tau,nonlinear_layers,hidden_dim,alpha,lambda,validation_loss
linear_activation,0.25,2,4,1.0,0.4932873707061831,0.05964329505300459
linear_activation,0.25,2,4,1.0,0.5453349474995434,0.06037352331603567
linear_activation,0.25,2,4,1.0,0.6028741513057392,0.06010644598243138
linear_activation,0.25,2,4,1.0,0.6664844128899691,0.05907863120858868
linear_activation,0.25,2,4,1.0,0.7368062997280775,0.06062465420613686
linear_activation,0.25,2,4,1.0,0.8145479666433055,0.05966862689548482
linear_activation,0.25,2,4,1.0,0.900492287060531,0.05987364516283076
linear_activation,0.25,2,4,1.0,0.9955047366910887,0.053348401449620726
linear_activation,0.25,2,4,1.0,1.1005421090383833,0.05861698769964277
linear_activation,0.25,2,4,1.0,1.2166621504910964,0.058263564305379975
linear_activation,0.25,2,4,1.0,1.3450342120312204,0.052660440498342106
linear_activation,0.25,2,4,1.0,1.4869510248216484,0.05299378310951093
linear_activation,0.25,2,4,1.0,1.643841718255735,0.05356981301990647
linear_activation,0.25,2,4,1.0,1.8172862115630761,0.053412464774834606
linear_activation,0.25,2,4,1.0,2.0090311238977194,0.05301982508972287
linear_activation,0.25,2,4,1.0,2.221007363126434,0.053261418331724895
linear_activation,0.25,2,4,1.0,2.4553495704394916,0.05399897155817598
linear_activation,0.25,2,4,1.0,2.7144176165949077,0.05341246184892952
linear_activation,0.25,2,4,1.0,3.000820366267417,0.05335622047850241
linear_activation,0.25,2,4,1.0,3.3174419498137175,0.053406221542196965
linear_activation,0.25,2,4,1.0,3.667470807015676,0.053627055105753246
linear_activation,0.25,2,4,1.0,4.0544317952775275,0.053998971340867376
linear_activation,0.25,2,4,1.0,4.482221685612751,0.05326141504105179
linear_activation,0.25,2,4,1.0,4.955148403871969,0.05399897130982329
linear_activation,0.25,2,4,1.0,5.477974412378556,0.05336768408616384
linear_activation,0.25,2,4,1.0,6.055964668833263,0.053998971239974096
linear_activation,0.25,2,4,1.0,6.69493964544323,0.05347915078513323
linear_activation,0.25,2,4,1.0,7.4013339421880975,0.05357605980398753
linear_activation,0.25,2,4,1.0,8.182261084470007,0.053448974986871074
linear_activation,0.25,2,4,1.0,9.045585157672232,0.05303594906659175
linear_activation,0.25,2,4,1.0,10.000000000000002,0.053998971239974096
linear_activation,0.25,2,8,1.0,0.2,0.06111836279742419
linear_activation,0.25,2,8,1.0,0.22110233502181484,0.06072252948923657
linear_activation,0.25,2,8,1.0,0.24443121276049423,0.061462306263856584
linear_activation,0.25,2,8,1.0,0.27022155946779647,0.06119968374182159
linear_activation,0.25,2,8,1.0,0.29873308885782995,0.06103591643040999
linear_activation,0.25,2,8,1.0,0.33025291747372754,0.059904736190413435
linear_activation,0.25,2,8,1.0,0.36509845600603935,0.061137463916093114
linear_activation,0.25,2,8,1.0,0.4036206056789731,0.060022176092801
linear_activation,0.25,2,8,1.0,0.44620729189270064,0.06128724701392153
linear_activation,0.25,2,8,1.0,0.4932873707061831,0.059732998189671586
linear_activation,0.25,2,8,1.0,0.5453349474995434,0.059176786601698644
linear_activation,0.25,2,8,1.0,0.6028741513057392,0.05937864303123205
linear_activation,0.25,2,8,1.0,0.6664844128899691,0.06040404276223853
linear_activation,0.25,2,8,1.0,0.7368062997280775,0.057215246837586164
linear_activation,0.25,2,8,1.0,0.8145479666433055,0.05885787663826097
linear_activation,0.25,2,8,1.0,0.900492287060531,0.059581300385762016
linear_activation,0.25,2,8,1.0,0.9955047366910887,0.05829072414509331
linear_activation,0.25,2,8,1.0,1.1005421090383833,0.05917977738349388
linear_activation,0.25,2,8,1.0,1.2166621504910964,0.05891262733067076
linear_activation,0.25,2,8,1.0,1.3450342120312204,0.056873999812329795
linear_activation,0.25,2,8,1.0,1.4869510248216484,0.05824259022328381
linear_activation,0.25,2,8,1.0,1.643841718255735,0.052879174790966
linear_activation,0.25,2,8,1.0,1.8172862115630761,0.052960220112775756
linear_activation,0.25,2,8,1.0,2.0090311238977194,0.052796860186693564
linear_activation,0.25,2,8,1.0,2.221007363126434,0.053356220268954827
linear_activation,0.25,2,8,1.0,2.4553495704394916,0.053211430904145034
linear_activation,0.25,2,8,1.0,2.7144176165949077,0.05399897266800204
linear_activation,0.25,2,8,1.0,3.000820366267417,0.05335622058715671
linear_activation,0.25,2,8,1.0,3.3174419498137175,0.053364554379756256
linear_activation,0.25,2,8,1.0,3.667470807015676,0.05336768425690631
linear_activation,0.25,2,8,1.0,4.0544317952775275,0.05347915079289425
linear_activation,0.25,2,8,1.0,4.482221685612751,0.05335621985762069
linear_activation,0.25,2,8,1.0,4.955148403871969,0.05357605987383673
linear_activation,0.25,2,8,1.0,5.477974412378556,0.05344897504895925
linear_activation,0.25,2,8,1.0,6.055964668833263,0.053261414986724646
linear_activation,0.25,2,8,1.0,6.69493964544323,0.05341246149968355
linear_activation,0.25,2,8,1.0,7.4013339421880975,0.053412461484161504
linear_activation,0.25,2,8,1.0,8.182261084470007,0.053448974986871074
linear_activation,0.25,2,8,1.0,9.045585157672232,0.05274897629395127
linear_activation,0.25,2,8,1.0,10.000000000000002,0.05357605980398753
linear_activation,0.5,0,0,1.0,0.2,0.37930469672118
linear_activation,0.5,0,0,1.0,0.22110233502181484,0.38921774885830623
linear_activation,0.5,0,0,1.0,0.24443121276049423,0.38266223519962905
linear_activation,0.5,0,0,1.0,0.27022155946779647,0.39210742511553687
linear_activation,0.5,0,0,1.0,0.29873308885782995,0.3920858309629451
linear_activation,0.5,0,0,1.0,0.33025291747372754,0.3933756869922702
linear_activation,0.5,0,0,1.0,0.36509845600603935,0.3901254725329151
linear_activation,0.5,0,0,1.0,0.4036206056789731,0.39377088674693367
linear_activation,0.5,0,0,1.0,0.44620729189270064,0.395481146571304
linear_activation,0.5,0,0,1.0,0.4932873707061831,0.38900287125725297
linear_activation,0.5,0,0,1.0,0.5453349474995434,0.38748202260040365
linear_activation,0.5,0,0,1.0,0.6028741513057392,0.3922625917257392
linear_activation,0.5,0,0,1.0,0.6664844128899691,0.3977784587889134
linear_activation,0.5,0,0,1.0,0.7368062997280775,0.3974682720335355
linear_activation,0.5,0,0,1.0,0.8145479666433055,0.39846835313170836
linear_activation,0.5,0,0,1.0,0.900492287060531,0.3982313728949521
linear_activation,0.5,0,0,1.0,0.9955047366910887,0.40035762981395234
linear_activation,0.5,0,0,1.0,1.1005421090383833,0.40122788833337836
linear_activation,0.5,0,0,1.0,1.2166621504910964,0.3996286061501208
linear_activation,0.5,0,0,1.0,1.3450342120312204,0.3990614532628873
linear_activation,0.5,0,0,1.0,1.4869510248216484,0.39829598378273656
linear_activation,0.5,0,0,1.0,1.643841718255735,0.4017691500810906
linear_activation,0.5,0,0,1.0,1.8172862115630761,0.3949477818165905
linear_activation,0.5,0,0,1.0,2.0090311238977194,0.398200089468155
linear_activation,0.5,0,0,1.0,2.221007363126434,0.40033499491168184
linear_activation,0.5,0,0,1.0,2.4553495704394916,0.4021210300053159
linear_activation,0.5,0,0,1.0,2.7144176165949077,0.4012996750550034
linear_activation,0.5,0,0,1.0,3.000820366267417,0.40074974284119286
linear_activation,0.5,0,0,1.0,3.3174419498137175,0.40258548600007393
linear_activation,0.5,0,0,1.0,3.667470807015676,0.3973395945620723
linear_activation,0.5,0,0,1.0,4.0544317952775275,0.4033705515767602
linear_activation,0.5,0,0,1.0,4.482221685612751,0.4022842389861277
linear_activation,0.5,0,0,1.0,4.955148403871969,0.4016701722847453
linear_activation,0.5,0,0,1.0,5.477974412378556,0.40415824146630863
linear_activation,0.5,0,0,1.0,6.055964668833263,0.4035834859501726
linear_activation,0.5,0,0,1.0,6.69493964544323,0.40210771608709667
linear_activation,0.5,0,0,1.0,7.4013339421880975,0.4053890367936886
linear_activation,0.5,0,0,1.0,8.182261084470007,0.4044139559865774
linear_activation,0.5,0,0,1.0,9.045585157672232,0.4055156043507061
linear_activation,0.5,0,0,1.0,10.000000000000002,0.40484624132145347
linear_activation,0.5,1,2,1.0,0.2,0.07287385207697906
linear_activation,0.5,1,2,1.0,0.22110233502181484,0.07262147487781477
linear_activation,0.5,1,2,1.0,0.24443121276049423,0.07201299595006277
linear_activation,0.5,1,2,1.0,0.27022155946779647,0.07151139519099768
linear_activation,0.5,1,2,1.0,0.29873308885782995,0.07180138172310156
linear_activation,0.5,1,2,1.0,0.33025291747372754,0.07119566128162358
linear_activation,0.5,1,2,1.0,0.36509845600603935,0.0713461931864731
linear_activation,0.5,1,2,1.0,0.4036206056789731,0.07188970617057447
linear_activation,0.5,1,2,1.0,0.44620729189270064,0.0725269389722962
linear_activation,0.5,1,2,1.0,0.4932873707061831,0.07249288107559551
linear_activation,0.5,1,2,1.0,0.5453349474995434,0.07232585528826653
linear_activation,0.5,1,2,1.0,0.6028741513057392,0.07124026635351281
linear_activation,0.5,1,2,1.0,0.6664844128899691,0.07091762184650484
linear_activation,0.5,1,2,1.0,0.7368062997280775,0.06899221856864947
linear_activation,0.5,1,2,1.0,0.8145479666433055,0.07063185383371699
linear_activation,0.5,1,2,1.0,0.900492287060531,0.07003163463989041
linear_activation,0.5,1,2,1.0,0.9955047366910887,0.07182727594966612
linear_activation,0.5,1,2,1.0,1.1005421090383833,0.07071403267250087
linear_activation,0.5,1,2,1.0,1.2166621504910964,0.06941716834922165
linear_activation,0.5,1,2,1.0,1.3450342120312204,0.06915894968202338
linear_activation,0.5,1,2,1.0,1.4869510248216484,0.0686122551856291
linear_activation,0.5,1,2,1.0,1.643841718255735,0.07113714616629298
linear_activation,0.5,1,2,1.0,1.8172862115630761,0.06877466675573185
linear_activation,0.5,1,2,1.0,2.0090311238977194,0.06897314472686654
linear_activation,0.5,1,2,1.0,2.221007363126434,0.07023682617271938
linear_activation,0.5,1,2,1.0,2.4553495704394916,0.06887795209981656
linear_activation,0.5,1,2,1.0,2.7144176165949077,0.06898513166369714
linear_activation,0.5,1,2,1.0,3.000820366267417,0.06963026922293164
linear_activation,0.5,1,2,1.0,3.3174419498137175,0.06889254888131593
linear_activation,0.5,1,2,1.0,3.667470807015676,0.06967131073683656
linear_activation,0.5,1,2,1.0,4.0544317952775275,0.06973864332462351
linear_activation,0.5,1,2,1.0,4.482221685612751,0.06970677346029941
linear_activation,0.5,1,2,1.0,4.955148403871969,0.06987181284406688
linear_activation,0.5,1,2,1.0,5.477974412378556,0.06667395308497363
linear_activation,0.5,1,2,1.0,6.055964668833263,0.06892912791256095
linear_activation,0.5,1,2,1.0,6.69493964544323,0.06643365289045809
linear_activation,0.5,1,2,1.0,7.4013339421880975,0.06703067596846572
linear_activation,0.5,1,2,1.0,8.182261084470007,0.06535029040795053
linear_activation,0.5,1,2,1.0,9.045585157672232,0.06682412832412714
linear_activation,0.5,1,2,1.0,10.000000000000002,0.06497670721689551
linear_activation,0.5,1,4,1.0,0.2,0.07171724711690332
linear_activation,0.5,1,4,1.0,0.22110233502181484,0.07132185310396988
linear_activation,0.5,1,4,1.0,0.24443121276049423,0.07231546169505844
linear_activation,0.5,1,4,1.0,0.27022155946779647,0.07077075768068124
linear_activation,0.5,1,4,1.0,0.29873308885782995,0.07262898564338685
linear_activation,0.5,1,4,1.0,0.33025291747372754,0.07223793487860046
linear_activation,0.5,1,4,1.0,0.36509845600603935,0.0718751753816226
linear_activation,0.5,1,4,1.0,0.4036206056789731,0.07047266979973453
linear_activation,0.5,1,4,1.0,0.44620729189270064,0.07208371988808117
linear_activation,0.5,1,4,1.0,0.4932873707061831,0.0712294059394238
linear_activation,0.5,1,4,1.0,0.5453349474995434,0.07131471078978696
linear_activation,0.5,1,4,1.0,0.6028741513057392,0.0713841560612976
linear_activation,0.5,1,4,1.0,0.6664844128899691,0.07125054878740533
linear_activation,0.5,1,4,1.0,0.7368062997280775,0.07164144615060651
linear_activation,0.5,1,4,1.0,0.8145479666433055,0.07052797264846354
linear_activation,0.5,1,4,1.0,0.900492287060531,0.07212228013008523
linear_activation,0.5,1,4,1.0,0.9955047366910887,0.07109412168113827
linear_activation,0.5,1,4,1.0,1.1005421090383833,0.07158557373448277
linear_activation,0.5,1,4,1.0,1.2166621504910964,0.07075370505199924
linear_activation,0.5,1,4,1.0,1.3450342120312204,0.06934635101662329
linear_activation,0.5,1,4,1.0,1.4869510248216484,0.07014061378082263
linear_activation,0.5,1,4,1.0,1.643841718255735,0.07053105168051843
linear_activation,0.5,1,4,1.0,1.8172862115630761,0.07113020048680482
linear_activation,0.5,1,4,1.0,2.0090311238977194,0.06866189286704563
linear_activation,0.5,1,4,1.0,2.221007363126434,0.06981896642129867
linear_activation,0.5,1,4,1.0,2.4553495704394916,0.07104643219907304
linear_activation,0.5,1,4,1.0,2.7144176165949077,0.070749304809918
linear_activation,0.5,1,4,1.0,3.000820366267417,0.06942300251141813
linear_activation,0.5,1,4,1.0,3.3174419498137175,0.06882823027282334
linear_activation,0.5,1,4,1.0,3.667470807015676,0.06827123166294771
linear_activation,0.5,1,4,1.0,4.0544317952775275,0.06955826975754462
linear_activation,0.5,1,4,1.0,4.482221685612751,0.06738706988748164
linear_activation,0.5,1,4,1.0,4.955148403871969,0.06737472048223331
linear_activation,0.5,1,4,1.0,5.477974412378556,0.06720292485590715
linear_activation,0.5,1,4,1.0,6.055964668833263,0.06708676621046226
linear_activation,0.5,1,4,1.0,6.69493964544323,0.06603710004982229
linear_activation,0.5,1,4,1.0,7.4013339421880975,0.06639144932385535
linear_activation,0.5,1,4,1.0,8.182261084470007,0.0662378838720421
linear_activation,0.5,1,4,1.0,9.045585157672232,0.06601188970099127
linear_activation,0.5,1,4,1.0,10.000000000000002,0.06517528304015287
linear_activation,0.5,1,8,1.0,0.2,0.07281003894032137
linear_activation,0.5,1,8,1.0,0.22110233502181484,0.07129665626290566
linear_activation,0.5,1,8,1.0,0.24443121276049423,0.07224942705846238
linear_activation,0.5,1,8,1.0,0.27022155946779647,0.0719295066734776
linear_activation,0.5,1,8,1.0,0.29873308885782995,0.07190257432113868
linear_activation,0.5,1,8,1.0,0.33025291747372754,0.07132019702383939
linear_activation,0.5,1,8,1.0,0.36509845600603935,0.0723761529875143
linear_activation,0.5,1,8,1.0,0.4036206056789731,0.07020160669422089
linear_activation,0.5,1,8,1.0,0.44620729189270064,0.07167436429600155
linear_activation,0.5,1,8,1.0,0.4932873707061831,0.07328540825750679
linear_activation,0.5,1,8,1.0,0.5453349474995434,0.07138245711335915
linear_activation,0.5,1,8,1.0,0.6028741513057392,0.07045221876178402
linear_activation,0.5,1,8,1.0,0.6664844128899691,0.07107996334942679
linear_activation,0.5,1,8,1.0,0.7368062997280775,0.0705329104186967
linear_activation,0.5,1,8,1.0,0.8145479666433055,0.07041367345683587
linear_activation,0.5,1,8,1.0,0.900492287060531,0.06902852243782644
linear_activation,0.5,1,8,1.0,0.9955047366910887,0.06990571348598072
linear_activation,0.5,1,8,1.0,1.1005421090383833,0.07069218519473605
linear_activation,0.5,1,8,1.0,1.2166621504910964,0.06972464168968144
linear_activation,0.5,1,8,1.0,1.3450342120312204,0.07122460708157936
linear_activation,0.5,1,8,1.0,1.4869510248216484,0.0719532825460192
linear_activation,0.5,1,8,1.0,1.643841718255735,0.068507507481069
linear_activation,0.5,1,8,1.0,1.8172862115630761,0.07154316452991528
linear_activation,0.5,1,8,1.0,2.0090311238977194,0.06913020729164904
linear_activation,0.5,1,8,1.0,2.221007363126434,0.07078895641122168
linear_activation,0.5,1,8,1.0,2.4553495704394916,0.06902109923811321
linear_activation,0.5,1,8,1.0,2.7144176165949077,0.06860794046913118
linear_activation,0.5,1,8,1.0,3.000820366267417,0.06729998279944994
linear_activation,0.5,1,8,1.0,3.3174419498137175,0.06829014952954217
linear_activation,0.5,1,8,1.0,3.667470807015676,0.06891477056662554
linear_activation,0.5,1,8,1.0,4.0544317952775275,0.06870982012342816
linear_activation,0.5,1,8,1.0,4.482221685612751,0.06694014876460036
linear_activation,0.5,1,8,1.0,4.955148403871969,0.06561363246932161
linear_activation,0.5,1,8,1.0,5.477974412378556,0.0672119953436777
linear_activation,0.5,1,8,1.0,6.055964668833263,0.06652281365881209
linear_activation,0.5,1,8,1.0,6.69493964544323,0.06788730238506106
linear_activation,0.5,1,8,1.0,7.4013339421880975,0.06491156340499099
linear_activation,0.5,1,8,1.0,8.182261084470007,0.06472284489136655
linear_activation,0.5,1,8,1.0,9.045585157672232,0.06477435662255933
linear_activation,0.5,1,8,1.0,10.000000000000002,0.0655971629486885
linear_activation,0.5,2,2,1.0,0.2,0.07077319908440889
linear_activation,0.5,2,2,1.0,0.22110233502181484,0.0738731060267091
linear_activation,0.5,2,2,1.0,0.24443121276049423,0.07097031605119507
linear_activation,0.5,2,2,1.0,0.27022155946779647,0.07495638350771819
linear_activation,0.5,2,2,1.0,0.29873308885782995,0.07041250368357094
linear_activation,0.5,2,2,1.0,0.33025291747372754,0.06746665385217056
linear_activation,0.5,2,2,1.0,0.36509845600603935,0.07228287473320961
linear_activation,0.5,2,2,1.0,0.4036206056789731,0.07224793447356206
linear_activation,0.5,2,2,1.0,0.44620729189270064,0.07120127704401966
linear_activation,0.5,2,2,1.0,0.4932873707061831,0.07209217459773451
linear_activation,0.5,2,2,1.0,0.5453349474995434,0.07257866583745151
linear_activation,0.5,2,2,1.0,0.6028741513057392,0.07031422095392675
linear_activation,0.5,2,2,1.0,0.6664844128899691,0.0721979805342077
linear_activation,0.5,2,2,1.0,0.7368062997280775,0.07187643188313815
linear_activation,0.5,2,2,1.0,0.8145479666433055,0.07157415291197443
linear_activation,0.5,2,2,1.0,0.900492287060531,0.07069832099116563
linear_activation,0.5,2,2,1.0,0.9955047366910887,0.06807497556929669
linear_activation,0.5,2,2,1.0,1.1005421090383833,0.06630832376637649
linear_activation,0.5,2,2,1.0,1.2166621504910964,0.06807916473438996
linear_activation,0.5,2,2,1.0,1.3450342120312204,0.06805000028131827
linear_activation,0.5,2,2,1.0,1.4869510248216484,0.06532290866210434
linear_activation,0.5,2,2,1.0,1.643841718255735,0.06610624050166126
linear_activation,0.5,2,2,1.0,1.8172862115630761,0.067106240591238
linear_activation,0.5,2,2,1.0,2.0090311238977194,0.0655229042941452
linear_activation,0.5,2,2,1.0,2.221007363126434,0.06710624089027986
linear_activation,0.5,2,2,1.0,2.4553495704394916,0.06669999245166616
linear_activation,0.5,2,2,1.0,2.7144176165949077,0.06507707346839499
linear_activation,0.5,2,2,1.0,3.000820366267417,0.06591873827856033
linear_activation,0.5,2,2,1.0,3.3174419498137175,0.06841250320370211
linear_activation,0.5,2,2,1.0,3.667470807015676,0.06650624540331239
linear_activation,0.5,2,2,1.0,4.0544317952775275,0.06853333454952612
linear_activation,0.5,2,2,1.0,4.482221685612751,0.06841874944232829
linear_activation,0.5,2,2,1.0,4.955148403871969,0.06710624048306876
linear_activation,0.5,2,2,1.0,5.477974412378556,0.06650624539166868
linear_activation,0.5,2,2,1.0,6.055964668833263,0.06669999236000976
linear_activation,0.5,2,2,1.0,6.69493964544323,0.06626665725404153
linear_activation,0.5,2,2,1.0,7.4013339421880975,0.06750415555919363
linear_activation,0.5,2,2,1.0,8.182261084470007,0.06650624561868086
linear_activation,0.5,2,2,1.0,9.045585157672232,0.06552290364124927
linear_activation,0.5,2,2,1.0,10.000000000000002,0.06750415559411824
linear_activation,0.5,2,4,1.0,0.2,0.07295549016251851
linear_activation,0.5,2,4,1.0,0.22110233502181484,0.07291390859948782
linear_activation,0.5,2,4,1.0,0.24443121276049423,0.07284956560450762
linear_activation,0.5,2,4,1.0,0.27022155946779647,0.07069814160563208
linear_activation,0.5,2,4,1.0,0.29873308885782995,0.07303085857303815
linear_activation,0.5,2,4,1.0,0.33025291747372754,0.07138967659634848
linear_activation,0.5,2,4,1.0,0.36509845600603935,0.07283147224477339
linear_activation,0.5,2,4,1.0,0.4036206056789731,0.07242442194450026
linear_activation,0.5,2,4,1.0,0.44620729189270064,0.07211190180348545
linear_activation,0.5,2,4,1.0,0.4932873707061831,0.06984994408208876
linear_activation,0.5,2,4,1.0,0.5453349474995434,0.07052399153326405
linear_activation,0.5,2,4,1.0,0.6028741513057392,0.0697925849026069
linear_activation,0.5,2,4,1.0,0.6664844128899691,0.07130777311875137
linear_activation,0.5,2,4,1.0,0.7368062997280775,0.07123237958837611
linear_activation,0.5,2,4,1.0,0.8145479666433055,0.07128573448727063
linear_activation,0.5,2,4,1.0,0.900492287060531,0.06628539081305575
linear_activation,0.5,2,4,1.0,0.9955047366910887,0.07133643215366951
linear_activation,0.5,2,4,1.0,1.1005421090383833,0.0718519018018075
linear_activation,0.5,2,4,1.0,1.2166621504910964,0.07092520066847403
linear_activation,0.5,2,4,1.0,1.3450342120312204,0.06567707693963407
linear_activation,0.5,2,4,1.0,1.4869510248216484,0.07003208169073938
linear_activation,0.5,2,4,1.0,1.643841718255735,0.06749583556556898
linear_activation,0.5,2,4,1.0,1.8172862115630761,0.0694041534154288
linear_activation,0.5,2,4,1.0,2.0090311238977194,0.06611249197097396
linear_activation,0.5,2,4,1.0,2.221007363126434,0.06730208292852209
linear_activation,0.5,2,4,1.0,2.4553495704394916,0.06771042240349438
linear_activation,0.5,2,4,1.0,2.7144176165949077,0.06567707666969605
linear_activation,0.5,2,4,1.0,3.000820366267417,0.06848541738022959
linear_activation,0.5,2,4,1.0,3.3174419498137175,0.06804999660695749
linear_activation,0.5,2,4,1.0,3.667470807015676,0.06567707610702199
linear_activation,0.5,2,4,1.0,4.0544317952775275,0.065277076982602
linear_activation,0.5,2,4,1.0,4.482221685612751,0.06669999236000887
linear_activation,0.5,2,4,1.0,4.955148403871969,0.0672520810074042
linear_activation,0.5,2,4,1.0,5.477974412378556,0.06527707696416957
linear_activation,0.5,2,4,1.0,6.055964668833263,0.06730208184951007
linear_activation,0.5,2,4,1.0,6.69493964544323,0.06750415559023773
linear_activation,0.5,2,4,1.0,7.4013339421880975,0.06841250311833087
linear_activation,0.5,2,4,1.0,8.182261084470007,0.06552290364124927
linear_activation,0.5,2,4,1.0,9.045585157672232,0.0666999923600155
linear_activation,0.5,2,4,1.0,10.000000000000002,0.06841874944960472
linear_activation,0.5,2,8,1.0,0.2,0.07295614145657359
linear_activation,0.5,2,8,1.0,0.22110233502181484,0.07336284632687846
linear_activation,0.5,2,8,1.0,0.24443121276049423,0.07176140007524132
linear_activation,0.5,2,8,1.0,0.27022155946779647,0.0714413577739227
linear_activation,0.5,2,8,1.0,0.29873308885782995,0.07182345757629569
linear_activation,0.5,2,8,1.0,0.33025291747372754,0.07101308707322461
linear_activation,0.5,2,8,1.0,0.36509845600603935,0.07237573631995474
linear_activation,0.5,2,8,1.0,0.4036206056789731,0.07246386000673133
linear_activation,0.5,2,8,1.0,0.44620729189270064,0.07393619487052394
linear_activation,0.5,2,8,1.0,0.4932873707061831,0.07064662683289498
linear_activation,0.5,2,8,1.0,0.5453349474995434,0.07136425551977785
linear_activation,0.5,2,8,1.0,0.6028741513057392,0.0714751264701287
linear_activation,0.5,2,8,1.0,0.6664844128899691,0.07030892942954477
linear_activation,0.5,2,8,1.0,0.7368062997280775,0.0706260250688259
linear_activation,0.5,2,8,1.0,0.8145479666433055,0.0706893114714573
linear_activation,0.5,2,8,1.0,0.900492287060531,0.07172386034197796
linear_activation,0.5,2,8,1.0,0.9955047366910887,0.07143626624854127
linear_activation,0.5,2,8,1.0,1.1005421090383833,0.07173649560873553
linear_activation,0.5,2,8,1.0,1.2166621504910964,0.07075549540662905
linear_activation,0.5,2,8,1.0,1.3450342120312204,0.07156825075837939
linear_activation,0.5,2,8,1.0,1.4869510248216484,0.06992732798709768
linear_activation,0.5,2,8,1.0,1.643841718255735,0.07041400970279937
linear_activation,0.5,2,8,1.0,1.8172862115630761,0.06668105248985066
linear_activation,0.5,2,8,1.0,2.0090311238977194,0.06544371565275164
linear_activation,0.5,2,8,1.0,2.221007363126434,0.06854375336861336
linear_activation,0.5,2,8,1.0,2.4553495704394916,0.06803331180866666
linear_activation,0.5,2,8,1.0,2.7144176165949077,0.06544998781343486
linear_activation,0.5,2,8,1.0,3.000820366267417,0.06730208241073889
linear_activation,0.5,2,8,1.0,3.3174419498137175,0.0676520826750978
linear_activation,0.5,2,8,1.0,3.667470807015676,0.06841874948913623
linear_activation,0.5,2,8,1.0,4.0544317952775275,0.06771042080860448
linear_activation,0.5,2,8,1.0,4.482221685612751,0.06650624538972877
linear_activation,0.5,2,8,1.0,4.955148403871969,0.06710624047773307
linear_activation,0.5,2,8,1.0,5.477974412378556,0.06669999235613197
linear_activation,0.5,2,8,1.0,6.055964668833263,0.06848541725097589
linear_activation,0.5,2,8,1.0,6.69493964544323,0.06650624561479809
linear_activation,0.5,2,8,1.0,7.4013339421880975,0.06750415559411824
linear_activation,0.5,2,8,1.0,8.182261084470007,0.06710624048306876
linear_activation,0.5,2,8,1.0,9.045585157672232,0.06606040652683683
linear_activation,0.5,2,8,1.0,10.000000000000002,0.06710624048306876
linear_activation,0.75,0,0,1.0,0.2,0.26150465125218036
linear_activation,0.75,0,0,1.0,0.22110233502181484,0.23374963883620997
linear_activation,0.75,0,0,1.0,0.24443121276049423,0.218473997535184
linear_activation,0.75,0,0,1.0,0.27022155946779647,0.22757481996280451
linear_activation,0.75,0,0,1.0,0.29873308885782995,0.2405223659425974
linear_activation,0.75,0,0,1.0,0.33025291747372754,0.24385118802078068
linear_activation,0.75,0,0,1.0,0.36509845600603935,0.22699963472473125
linear_activation,0.75,0,0,1.0,0.4036206056789731,0.2389986188430339
linear_activation,0.75,0,0,1.0,0.44620729189270064,0.22233343836851419
linear_activation,0.75,0,0,1.0,0.4932873707061831,0.2471492191714545
linear_activation,0.75,0,0,1.0,0.5453349474995434,0.25534055403123296
linear_activation,0.75,0,0,1.0,0.6028741513057392,0.2331160084841152
linear_activation,0.75,0,0,1.0,0.6664844128899691,0.2392583832796663
linear_activation,0.75,0,0,1.0,0.7368062997280775,0.23715182110977667
linear_activation,0.75,0,0,1.0,0.8145479666433055,0.24186004320780438
linear_activation,0.75,0,0,1.0,0.900492287060531,0.2436376582706968
linear_activation,0.75,0,0,1.0,0.9955047366910887,0.2655574285828819
linear_activation,0.75,0,0,1.0,1.1005421090383833,0.21181415756543476
linear_activation,0.75,0,0,1.0,1.2166621504910964,0.2506483456213027
linear_activation,0.75,0,0,1.0,1.3450342120312204,0.2524408662288139
linear_activation,0.75,0,0,1.0,1.4869510248216484,0.22970450847099227
linear_activation,0.75,0,0,1.0,1.643841718255735,0.22772413617310425
linear_activation,0.75,0,0,1.0,1.8172862115630761,0.22480093852306407
linear_activation,0.75,0,0,1.0,2.0090311238977194,0.22905355577977995
linear_activation,0.75,0,0,1.0,2.221007363126434,0.23186470257428785
linear_activation,0.75,0,0,1.0,2.4553495704394916,0.24043910761363804
linear_activation,0.75,0,0,1.0,2.7144176165949077,0.22553007199428973
linear_activation,0.75,0,0,1.0,3.000820366267417,0.22104488942461709
linear_activation,0.75,0,0,1.0,3.3174419498137175,0.22768298177359006
linear_activation,0.75,0,0,1.0,3.667470807015676,0.23372230901072422
linear_activation,0.75,0,0,1.0,4.0544317952775275,0.2418699194987615
linear_activation,0.75,0,0,1.0,4.482221685612751,0.2315148609969765
linear_activation,0.75,0,0,1.0,4.955148403871969,0.22996663025890787
linear_activation,0.75,0,0,1.0,5.477974412378556,0.23979841511386135
linear_activation,0.75,0,0,1.0,6.055964668833263,0.23811527384134631
linear_activation,0.75,0,0,1.0,6.69493964544323,0.24098398298646012
linear_activation,0.75,0,0,1.0,7.4013339421880975,0.24592650636099275
linear_activation,0.75,0,0,1.0,8.182261084470007,0.23121209844946863
linear_activation,0.75,0,0,1.0,9.045585157672232,0.24793052275044222
linear_activation,0.75,0,0,1.0,10.000000000000002,0.2503782636827479
linear_activation,0.75,1,2,1.0,0.2,0.06266562343458644
linear_activation,0.75,1,2,1.0,0.22110233502181484,0.06228231653066662
