model_family,tau,nonlinear_layers,hidden_dim,alpha,lambda,validation_loss,family,initial_fitted_variance,architecture_lambda_zero_fitted_variance,max_lambda_zero_fitted_variance,achieved_r,valid_complexity_reference
dnn,0.25,1,2,0.0,0.4932873707061831,0.4559865666851819,dnn,0.6830887198448181,0.9726513028144836,1.0447865724563599,0.6538069476130737,True
dnn,0.5,1,4,0.5,9.045585157672232,0.3179125284967624,dnn,0.6539007425308228,1.0373661518096924,1.0373661518096924,0.6303470972039028,True
dnn,0.5,2,2,0.0,3.667470807015676,0.3207941572209539,dnn,8.673617379884035e-19,0.713407576084137,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,4,1.0,1.1005421090383831,0.3208205475912303,dnn,2.2108556652078448e-10,0.7178938984870911,1.0373661518096924,2.131220168839124e-10,True
dnn,0.5,2,8,1.0,10.000000000000002,0.3208205785968748,dnn,2.168404344971009e-19,0.7296114563941956,1.0373661518096924,2.0902979542837528e-19,True
dnn,0.5,2,4,0.5,5.477974412378556,0.3208205791522729,dnn,1.3877787807814457e-17,0.0007295292452909052,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,0.0,1.1005421090383831,0.320961041925383,dnn,4.145200819039019e-06,0.713407576084137,1.0373661518096924,3.995889794367868e-06,True
dnn,0.5,2,2,0.5,0.9955047366910889,0.3209714602878425,dnn,0.4416762888431549,0.660158634185791,1.0373661518096924,0.42576701396382327,True
dnn,0.5,2,2,1.0,6.055964668833263,0.3209714620163675,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,0.0,0.6028741513057392,0.3209714620163675,dnn,0.7661067843437195,0.713407576084137,1.0373661518096924,0.7385114532677213,True
dnn,0.5,2,4,0.5,4.955148403871969,0.3209714620396506,dnn,1.3877787807814457e-17,0.0007295292452909052,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,0.5,3.667470807015676,0.3209714620512922,dnn,1.3877787807814457e-17,0.0007295292452909052,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,0.5,2.714417616594908,0.3209714620947054,dnn,2.6288284594774176e-17,0.660158634185791,1.0373661518096924,2.5341374931998777e-17,True
dnn,0.5,2,8,0.5,8.182261084470007,0.3209714625113752,dnn,0.0,0.9951527118682861,1.0373661518096924,0.0,True
dnn,0.5,2,2,0.0,3.317441949813717,0.3209818774062346,dnn,1.0408340946333722e-20,0.713407576084137,1.0373661518096924,1.003343026777604e-20,True
dnn,0.5,2,2,0.5,1.643841718255735,0.3210295722202388,dnn,4.287557658244623e-06,0.660158634185791,1.0373661518096924,4.133118909620243e-06,True
dnn,0.5,2,8,1.0,3.000820366267417,0.3210295744602636,dnn,2.4615508674871465e-17,0.7296114563941956,1.0373661518096924,2.3728852760358087e-17,True
dnn,0.5,2,4,1.0,1.817286211563076,0.3210295744675396,dnn,2.086520187652278e-15,0.7178938984870911,1.0373661518096924,2.011363281915772e-15,True
dnn,0.5,2,8,1.0,7.4013339421880975,0.3210295744830616,dnn,5.421010862427522e-20,0.7296114563941956,1.0373661518096924,5.225744885709382e-20,True
dnn,0.5,2,8,0.5,9.045585157672232,0.3210295745343571,dnn,2.168404344971009e-19,0.9951527118682861,1.0373661518096924,2.0902979542837528e-19,True
dnn,0.5,2,2,0.5,0.5453349474995434,0.3210295909923307,dnn,0.49388641119003296,0.660158634185791,1.0373661518096924,0.47609651647920526,True
dnn,0.5,2,4,0.0,0.9955047366910889,0.3211271638345452,dnn,5.1084692574178414e-15,6.033438748609399e-10,1.0373661518096924,4.924461096504915e-15,True
dnn,0.5,2,4,0.0,1.643841718255735,0.3211275343777237,dnn,7.799316423736925e-18,6.033438748609399e-10,1.0373661518096924,7.518383369392729e-18,True
dnn,0.5,2,8,1.0,2.455349570439492,0.3211275344805572,dnn,1.4969546869442185e-12,0.7296114563941956,1.0373661518096924,1.4430340572928573e-12,True
dnn,0.5,2,8,0.0,3.317441949813717,0.3211275344970494,dnn,1.3877787807814457e-17,0.7614768743515015,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,0.0,0.2211023350218148,0.3211275595442909,dnn,3.0759891161968866e-11,6.033438748609399e-10,1.0373661518096924,2.965191326930036e-11,True
dnn,0.5,2,4,0.0,2.221007363126434,0.3211754100771708,dnn,2.872702107650456e-18,6.033438748609399e-10,1.0373661518096924,2.7692267601357605e-18,True
dnn,0.5,2,4,0.0,1.1005421090383831,0.3211969719853492,dnn,1.7337659052299361e-15,6.033438748609399e-10,1.0373661518096924,1.6713152845842999e-15,True
dnn,0.5,2,4,0.0,0.7368062997280775,0.321251992957036,dnn,7.948164153746828e-14,6.033438748609399e-10,1.0373661518096924,7.661869572167167e-14,True
dnn,0.5,2,4,0.0,5.477974412378556,0.3212520618438625,dnn,3.469446951953614e-18,6.033438748609399e-10,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,8,0.5,10.000000000000002,0.3212839298277565,dnn,5.421010862427522e-20,0.9951527118682861,1.0373661518096924,5.225744885709382e-20,True
dnn,0.5,1,8,0.5,9.045585157672232,0.3213001421420306,dnn,0.5061490535736084,0.8622868657112122,1.0373661518096924,0.4879174558478006,True
dnn,0.5,2,4,0.0,0.900492287060531,0.3213176040026539,dnn,1.382249857921538e-14,6.033438748609399e-10,1.0373661518096924,1.3324609208717612e-14,True
dnn,0.5,2,4,0.0,0.6664844128899691,0.3213176063299903,dnn,1.712908921690584e-13,6.033438748609399e-10,1.0373661518096924,1.6512095740760413e-13,True
dnn,0.5,2,4,0.0,4.482221685612751,0.3213307403718115,dnn,0.0,6.033438748609399e-10,1.0373661518096924,0.0,True
dnn,0.5,2,4,0.0,1.4869510248216484,0.3213494758006567,dnn,3.647082665010397e-17,6.033438748609399e-10,1.0373661518096924,3.515713963336895e-17,True
dnn,0.5,2,2,1.0,4.054431795277528,0.3213650363200435,dnn,0.0,0.8800157904624939,1.0373661518096924,0.0,True
dnn,0.5,2,4,1.0,9.045585157672232,0.3213848190354233,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,4,0.5,6.69493964544323,0.3213848190492476,dnn,1.3877787807814457e-17,0.0007295292452909052,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,0.5,2.455349570439492,0.3213848194707681,dnn,2.664535282261433e-18,0.0007295292452909052,1.0373661518096924,2.5685581485506663e-18,True
dnn,0.5,2,4,0.0,0.8145479666433055,0.3213848203957848,dnn,3.438520423796644e-14,6.033438748609399e-10,1.0373661518096924,3.314664178890088e-14,True
dnn,0.5,2,2,0.0,10.000000000000002,0.3214210785459025,dnn,0.0,0.713407576084137,1.0373661518096924,0.0,True
dnn,0.5,2,4,0.0,2.455349570439492,0.3214210789863405,dnn,0.0,6.033438748609399e-10,1.0373661518096924,0.0,True
dnn,0.5,2,4,0.0,1.817286211563076,0.3214239561443807,dnn,2.8449464757865453e-18,6.033438748609399e-10,1.0373661518096924,2.742470892098722e-18,True
dnn,0.5,2,4,0.5,1.2166621504910964,0.3214335696674026,dnn,3.1645354197328e-14,0.0007295292452909052,1.0373661518096924,3.050548173576173e-14,True
dnn,0.5,2,8,1.0,4.482221685612751,0.3214335797877746,dnn,0.0,0.7296114563941956,1.0373661518096924,0.0,True
dnn,0.5,2,4,0.0,2.0090311238977194,0.3214335797877746,dnn,4.857225753414575e-19,6.033438748609399e-10,1.0373661518096924,4.6822674375302405e-19,True
dnn,0.5,2,2,1.0,7.4013339421880975,0.3214335797877746,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,0.5,1.3450342120312204,0.3214337332071617,dnn,6.97425456483978e-15,0.0007295292452909052,1.0373661518096924,6.723040416031644e-15,True
dnn,0.5,2,2,0.5,4.482221685612751,0.3214609405319311,dnn,2.168404344971009e-19,0.660158634185791,1.0373661518096924,2.0902979542837528e-19,True
dnn,0.5,2,4,1.0,3.000820366267417,0.3214609405325374,dnn,2.688821343820081e-20,0.7178938984870911,1.0373661518096924,2.5919694209507545e-20,True
dnn,0.5,2,8,1.0,6.69493964544323,0.3214609405470893,dnn,5.421010862427522e-20,0.7296114563941956,1.0373661518096924,5.225744885709382e-20,True
dnn,0.5,2,2,0.5,5.477974412378556,0.3214609405759506,dnn,5.421010862427522e-20,0.660158634185791,1.0373661518096924,5.225744885709382e-20,True
dnn,0.5,2,4,0.5,9.045585157672232,0.3214609405866827,dnn,0.0,0.0007295292452909052,1.0373661518096924,0.0,True
dnn,0.5,2,2,1.0,1.4869510248216484,0.3214609406033568,dnn,0.9228337407112122,0.8800157904624939,1.0373661518096924,0.8895930709724068,True
dnn,0.5,2,2,0.0,4.054431795277528,0.3215098567156815,dnn,8.673617379884035e-19,0.713407576084137,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,8,0.0,1.1005421090383831,0.3215264560661285,dnn,3.796399306033038e-11,0.7614768743515015,1.0373661518096924,3.6596521868485815e-11,True
dnn,0.5,2,4,0.5,1.817286211563076,0.321526465274338,dnn,3.561040330309366e-17,0.0007295292452909052,1.0373661518096924,3.4327708920298843e-17,True
dnn,0.5,2,8,0.5,2.455349570439492,0.3215264658440455,dnn,1.6047232415123812e-16,0.9951527118682861,1.0373661518096924,1.5469207653565045e-16,True
dnn,0.5,2,4,0.0,1.3450342120312204,0.3215264675970662,dnn,1.472017001479274e-16,6.033438748609399e-10,1.0373661518096924,1.4189946326196686e-16,True
dnn,0.5,2,8,0.0,2.714417616594908,0.3215264681324554,dnn,0.0,0.7614768743515015,1.0373661518096924,0.0,True
dnn,0.5,2,2,1.0,2.0090311238977194,0.3215264684135499,dnn,0.8519066572189331,0.8800157904624939,1.0373661518096924,0.8212207962760073,True
dnn,0.5,2,2,1.0,2.714417616594908,0.3215264684290719,dnn,1.3536949373135852e-14,0.8800157904624939,1.0373661518096924,1.3049345546430786e-14,True
dnn,0.5,2,8,1.0,5.477974412378556,0.3215264684602373,dnn,0.0,0.7296114563941956,1.0373661518096924,0.0,True
dnn,0.5,2,8,1.0,4.955148403871969,0.3215264684608436,dnn,0.0,0.7296114563941956,1.0373661518096924,0.0,True
dnn,0.5,2,4,1.0,4.955148403871969,0.3215264684609649,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,4,1.0,8.182261084470007,0.3215264684614499,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,2,0.5,2.0090311238977194,0.3215264684704236,dnn,1.564053140473698e-12,0.660158634185791,1.0373661518096924,1.5077156101008275e-12,True
dnn,0.5,2,8,0.5,1.643841718255735,0.3215264739421863,dnn,6.222656834253826e-10,0.9951527118682861,1.0373661518096924,5.998515397286057e-10,True
dnn,0.5,2,2,0.0,0.4932873707061831,0.3215360073894044,dnn,0.8794222474098206,0.713407576084137,1.0373661518096924,0.8477452689926912,True
dnn,0.5,2,2,1.0,0.6664844128899691,0.3215737904494942,dnn,0.7990508079528809,0.8800157904624939,1.0373661518096924,0.7702688260639035,True
dnn,0.5,2,4,0.5,1.643841718255735,0.3215737988583791,dnn,2.4520664145836135e-16,0.0007295292452909052,1.0373661518096924,2.3637424551649066e-16,True
dnn,0.5,2,4,0.0,9.045585157672232,0.3215738049558135,dnn,3.469446951953614e-18,6.033438748609399e-10,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,8,0.0,5.477974412378556,0.3215738051236456,dnn,0.0,0.7614768743515015,1.0373661518096924,0.0,True
dnn,0.5,2,8,0.5,3.317441949813717,0.3215738052497621,dnn,2.7755576933948015e-20,0.9951527118682861,1.0373661518096924,2.6755815085665e-20,True
dnn,0.5,2,8,0.0,1.4869510248216484,0.3215738168757723,dnn,1.0618189541598128e-13,0.7614768743515015,1.0373661518096924,1.0235720071524045e-13,True
dnn,0.5,2,8,0.0,1.817286211563076,0.3215803001184518,dnn,1.781241890165303e-15,0.7614768743515015,1.0373661518096924,1.717081174335517e-15,True
dnn,0.5,2,4,1.0,10.000000000000002,0.3215803032897992,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,2,1.0,4.482221685612751,0.3215803032897992,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,8,0.5,4.482221685612751,0.3215803033606185,dnn,0.0,0.9951527118682861,1.0373661518096924,0.0,True
dnn,0.5,2,4,0.5,2.0090311238977194,0.3215803130099935,dnn,4.704569881560644e-18,0.0007295292452909052,1.0373661518096924,4.535110262999703e-18,True
dnn,0.5,2,2,0.5,0.900492287060531,0.3215803364948444,dnn,0.559892475605011,0.660158634185791,1.0373661518096924,0.5397250282634292,True
dnn,0.5,2,2,1.0,0.900492287060531,0.3216093617235337,dnn,0.5887361764907837,0.8800157904624939,1.0373661518096924,0.5675297728422403,True
dnn,0.5,2,2,0.0,1.643841718255735,0.3216093667192062,dnn,8.268277013577519e-13,0.713407576084137,1.0373661518096924,7.97045189796626e-13,True
dnn,0.5,2,8,1.0,3.667470807015676,0.321609367340573,dnn,6.353425004768634e-20,0.7296114563941956,1.0373661518096924,6.124573270185305e-20,True
dnn,0.5,2,4,1.0,2.714417616594908,0.3216093673563376,dnn,1.9689111286900638e-19,0.7178938984870911,1.0373661518096924,1.8979905265419398e-19,True
dnn,0.5,2,2,1.0,3.317441949813717,0.3216093673590054,dnn,2.775557602921922e-18,0.8800157904624939,1.0373661518096924,2.675581421352473e-18,True
dnn,0.5,2,2,0.0,0.2211023350218148,0.3216093673614307,dnn,0.6794502139091492,0.713407576084137,1.0373661518096924,0.6549762711303464,True
dnn,0.5,2,2,0.0,4.482221685612751,0.3216093673614307,dnn,3.469446951953614e-18,0.713407576084137,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,2,0.5,9.045585157672232,0.3216093673614307,dnn,5.421010862427522e-20,0.660158634185791,1.0373661518096924,5.225744885709382e-20,True
dnn,0.5,2,8,1.0,8.182261084470007,0.3216093673614307,dnn,2.168404344971009e-19,0.7296114563941956,1.0373661518096924,2.0902979542837528e-19,True
dnn,0.5,2,2,1.0,10.000000000000002,0.3216093673614307,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,8,0.5,2.221007363126434,0.321609368474531,dnn,4.229845792879218e-15,0.9951527118682861,1.0373661518096924,4.0774858380526715e-15,True
dnn,0.5,2,4,1.0,1.4869510248216484,0.3216093694629698,dnn,1.7417884083832658e-13,0.7178938984870911,1.0373661518096924,1.679048815449303e-13,True
dnn,0.5,2,8,1.0,2.221007363126434,0.3216093695835082,dnn,0.0003201607323717326,0.7296114563941956,1.0373661518096924,0.00030862847396091536,True
dnn,0.5,2,2,0.5,0.8145479666433055,0.3216093730151529,dnn,0.647063136100769,0.660158634185791,1.0373661518096924,0.6237557828274645,True
dnn,0.5,2,8,1.0,1.817286211563076,0.3216093890927759,dnn,0.5728696584701538,0.7296114563941956,1.0373661518096924,0.5522347702118281,True
dnn,0.5,2,2,0.0,2.221007363126434,0.3216239549646248,dnn,3.1645518839357124e-16,0.713407576084137,1.0373661518096924,3.0505640447349567e-16,True
dnn,0.5,2,4,0.0,10.000000000000002,0.3216606618600564,dnn,3.469446951953614e-18,6.033438748609399e-10,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,4,0.0,6.69493964544323,0.3216606620152769,dnn,3.469446951953614e-18,6.033438748609399e-10,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,8,0.0,2.0090311238977194,0.3216606714798425,dnn,2.1282975996163138e-16,0.7614768743515015,1.0373661518096924,2.0516358625192118e-16,True
dnn,0.5,2,8,0.0,9.045585157672232,0.3216692657719496,dnn,1.3877787807814457e-17,0.7614768743515015,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,8,0.0,4.955148403871969,0.321669265835978,dnn,0.0,0.7614768743515015,1.0373661518096924,0.0,True
dnn,0.5,2,4,1.0,7.4013339421880975,0.3217037975769805,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,2,0.5,6.69493964544323,0.3217037977011568,dnn,2.168404344971009e-19,0.660158634185791,1.0373661518096924,2.0902979542837528e-19,True
dnn,0.5,2,8,0.0,2.455349570439492,0.3217037999217791,dnn,1.2767564808004719e-18,0.7614768743515015,1.0373661518096924,1.2307674378744297e-18,True
dnn,0.5,2,2,0.0,8.182261084470007,0.3217240524868129,dnn,3.469446951953614e-18,0.713407576084137,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,8,0.0,8.182261084470007,0.3217871309271262,dnn,1.3877787807814457e-17,0.7614768743515015,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,1.0,8.182261084470007,0.3217885740632623,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,0.0,2.714417616594908,0.3217885740632623,dnn,1.3877787807814457e-17,6.033438748609399e-10,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,0.5,10.000000000000002,0.3217885740748432,dnn,0.0,0.0007295292452909052,1.0373661518096924,0.0,True
dnn,0.5,2,4,0.5,4.054431795277528,0.3217885740826042,dnn,1.3877787807814457e-17,0.0007295292452909052,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,1.0,2.221007363126434,0.3218337633270225,dnn,0.7681297063827515,0.8800157904624939,1.0373661518096924,0.7404615092200029,True
dnn,0.5,2,2,1.0,5.477974412378556,0.3218337633289628,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,0.5,4.955148403871969,0.3218337633393917,dnn,0.0,0.660158634185791,1.0373661518096924,0.0,True
dnn,0.5,2,8,0.5,3.000820366267417,0.32183376346951,dnn,3.2786272930819587e-19,0.9951527118682861,1.0373661518096924,3.1605304331188855e-19,True
dnn,0.5,2,8,0.5,5.477974412378556,0.3218337635774367,dnn,0.0,0.9951527118682861,1.0373661518096924,0.0,True
dnn,0.5,2,4,0.5,6.055964668833263,0.3218635375502872,dnn,1.3877787807814457e-17,0.0007295292452909052,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,1.0,2.221007363126434,0.3218635375793303,dnn,1.85823576893751e-17,0.7178938984870911,1.0373661518096924,1.791301717041572e-17,True
dnn,0.5,2,4,0.0,3.000820366267417,0.3219537961433646,dnn,0.0,6.033438748609399e-10,1.0373661518096924,0.0,True
dnn,0.5,2,2,0.0,0.6664844128899691,0.3219837624261076,dnn,0.5794485807418823,0.713407576084137,1.0373661518096924,0.5585767182889381,True
dnn,0.5,2,8,0.0,4.482221685612751,0.3220489084283614,dnn,0.0,0.7614768743515015,1.0373661518096924,0.0,True
dnn,0.5,2,2,1.0,1.3450342120312204,0.3220551510699972,dnn,0.5955275893211365,0.8800157904624939,1.0373661518096924,0.57407655752237,True
dnn,0.5,2,2,0.5,3.000820366267417,0.3220551548517975,dnn,8.738669965182503e-19,0.660158634185791,1.0373661518096924,8.423901194325487e-19,True
dnn,0.5,2,2,1.0,3.667470807015676,0.3220551552415463,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,0.0,1.3450342120312204,0.3220636400542694,dnn,2.946008714754811e-10,0.713407576084137,1.0373661518096924,2.8398928474921594e-10,True
dnn,0.5,2,8,0.0,6.69493964544323,0.3220636400581499,dnn,0.0,0.7614768743515015,1.0373661518096924,0.0,True
dnn,0.5,2,4,0.5,3.000820366267417,0.3220782197520144,dnn,3.469446951953614e-18,0.0007295292452909052,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,4,0.5,8.182261084470007,0.3220782198905001,dnn,1.3877787807814457e-17,0.0007295292452909052,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,0.0,3.667470807015676,0.3220782200312899,dnn,3.469446951953614e-18,6.033438748609399e-10,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,2,0.5,1.2166621504910964,0.3220782259975145,dnn,0.504655122756958,0.660158634185791,1.0373661518096924,0.4864773367403435,True
dnn,0.5,2,8,0.0,3.667470807015676,0.322127305058042,dnn,0.0,0.7614768743515015,1.0373661518096924,0.0,True
dnn,0.5,2,4,1.0,1.2166621504910964,0.3221747515704774,dnn,1.6617523329598427e-11,0.7178938984870911,1.0373661518096924,1.6018956566694453e-11,True
dnn,0.5,2,8,0.0,1.643841718255735,0.3221747518710957,dnn,1.412198147727724e-14,0.7614768743515015,1.0373661518096924,1.3613304668405988e-14,True
dnn,0.5,2,2,1.0,0.4932873707061831,0.3221747584564437,dnn,0.5234736204147339,0.8800157904624939,1.0373661518096924,0.5046179880667309,True
dnn,0.5,2,2,0.5,1.3450342120312204,0.3221747601141494,dnn,0.5516600012779236,0.660158634185791,1.0373661518096924,0.5317890894314885,True
dnn,0.5,2,2,0.5,1.4869510248216484,0.3221747602173467,dnn,0.43995165824890137,0.660158634185791,1.0373661518096924,0.42410450493435004,True
dnn,0.5,2,8,1.0,3.317441949813717,0.3221747617038248,dnn,3.241764506071416e-19,0.7296114563941956,1.0373661518096924,3.1249954516215276e-19,True
dnn,0.5,2,4,1.0,3.317441949813717,0.3221747617043099,dnn,2.168404344971009e-19,0.7178938984870911,1.0373661518096924,2.0902979542837528e-19,True
dnn,0.5,2,8,1.0,4.054431795277528,0.3221747617044312,dnn,3.7079715126184864e-20,0.7296114563941956,1.0373661518096924,3.574409581563756e-20,True
dnn,0.5,2,2,0.5,8.182261084470007,0.3221747617072203,dnn,0.0,0.660158634185791,1.0373661518096924,0.0,True
dnn,0.5,2,2,1.0,1.817286211563076,0.3221747617083117,dnn,0.6691518425941467,0.8800157904624939,1.0373661518096924,0.6450488493641389,True
dnn,0.5,2,4,1.0,3.667470807015676,0.3221747617098882,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,4,1.0,4.482221685612751,0.3221747617165578,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,8,1.0,6.055964668833263,0.3221747617169216,dnn,0.0,0.7296114563941956,1.0373661518096924,0.0,True
dnn,0.5,2,4,1.0,6.69493964544323,0.3221747617174066,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,2,1.0,4.955148403871969,0.3221747617175279,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,1.0,6.69493964544323,0.3221747617175279,dnn,1.3877787807814457e-17,0.8800157904624939,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,2,0.5,10.000000000000002,0.3221747617176492,dnn,2.168404344971009e-19,0.660158634185791,1.0373661518096924,2.0902979542837528e-19,True
dnn,0.5,2,4,0.5,7.4013339421880975,0.3221747617198319,dnn,0.0,0.0007295292452909052,1.0373661518096924,0.0,True
dnn,0.5,2,8,1.0,2.714417616594908,0.3221747620803556,dnn,2.9614321655742695e-15,0.7296114563941956,1.0373661518096924,2.8547607422972408e-15,True
dnn,0.5,2,4,1.0,1.3450342120312204,0.3221747632590608,dnn,1.6084456900058997e-12,0.7178938984870911,1.0373661518096924,1.5505091304550038e-12,True
dnn,0.5,2,2,1.0,0.9955047366910889,0.3221747633885728,dnn,0.6204553246498108,0.8800157904624939,1.0373661518096924,0.5981063904653359,True
dnn,0.5,2,2,1.0,1.1005421090383831,0.3221787482069809,dnn,0.627769410610199,0.8800157904624939,1.0373661518096924,0.6051570214769886,True
dnn,0.5,2,8,0.5,2.0090311238977194,0.3221787818238454,dnn,1.2612819317615875e-13,0.9951527118682861,1.0373661518096924,1.215850285418772e-13,True
dnn,0.5,2,8,0.0,6.055964668833263,0.3221787926640521,dnn,1.3877787807814457e-17,0.7614768743515015,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,8,0.5,6.69493964544323,0.3221787928333394,dnn,0.0,0.9951527118682861,1.0373661518096924,0.0,True
dnn,0.5,2,2,0.0,0.9955047366910889,0.3223636361842487,dnn,0.12735231220722198,0.713407576084137,1.0373661518096924,0.12276505454227035,True
dnn,0.5,2,2,0.0,1.4869510248216484,0.3224324228580593,dnn,1.3317249213107285e-11,0.713407576084137,1.0373661518096924,1.2837559033399395e-11,True
dnn,0.5,2,2,0.5,2.455349570439492,0.3224324283674144,dnn,8.030142331722705e-16,0.660158634185791,1.0373661518096924,7.74089487854801e-16,True
dnn,0.5,2,8,0.0,10.000000000000002,0.3224324284993518,dnn,0.0,0.7614768743515015,1.0373661518096924,0.0,True
dnn,0.5,2,8,0.5,2.714417616594908,0.3224324311424646,dnn,5.77662904265387e-18,0.9951527118682861,1.0373661518096924,5.568553622630255e-18,True
dnn,0.5,2,8,0.5,1.2166621504910964,0.3224324516541167,dnn,0.6212274432182312,0.9951527118682861,1.0373661518096924,0.5988506971569254,True
dnn,0.5,2,8,0.5,1.817286211563076,0.3225310078982871,dnn,5.51010235702587e-12,0.9951527118682861,1.0373661518096924,5.311627285518675e-12,True
dnn,0.5,2,2,0.0,5.477974412378556,0.3225310161815404,dnn,8.673617379884035e-19,0.713407576084137,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,2,0.5,2.221007363126434,0.3225310165298163,dnn,2.8663523784317954e-14,0.660158634185791,1.0373661518096924,2.7631057495286733e-14,True
dnn,0.5,2,4,0.0,4.054431795277528,0.3225761817136642,dnn,3.469446951953614e-18,6.033438748609399e-10,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,2,0.0,1.2166621504910964,0.3225761817136642,dnn,1.337785171529049e-08,0.713407576084137,1.0373661518096924,1.2895978620425137e-08,True
dnn,0.5,2,4,0.0,7.4013339421880975,0.322660043965296,dnn,3.469446951953614e-18,6.033438748609399e-10,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,8,0.0,0.8145479666433055,0.3226671298051726,dnn,1.0572052566715229e-08,0.7614768743515015,1.0373661518096924,1.0191244960395334e-08,True
dnn,0.5,2,2,0.0,4.955148403871969,0.3226672733433241,dnn,8.673617379884035e-19,0.713407576084137,1.0373661518096924,8.361191817135011e-19,True
dnn,0.5,2,4,0.0,3.317441949813717,0.3226672739137592,dnn,0.0,6.033438748609399e-10,1.0373661518096924,0.0,True
dnn,0.5,2,8,0.0,4.054431795277528,0.3226672742710087,dnn,1.3877787807814457e-17,0.7614768743515015,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,0.5,3.317441949813717,0.3226672743520143,dnn,1.3877787807814457e-17,0.0007295292452909052,1.0373661518096924,1.3377906907416018e-17,True
dnn,0.5,2,4,1.0,2.0090311238977194,0.3226672744938955,dnn,2.0819197664272826e-16,0.7178938984870911,1.0373661518096924,2.0069285688523376e-16,True
dnn,0.5,2,4,0.5,1.1005421090383831,0.3228909868361041,dnn,1.2824036808595923e-13,0.0007295292452909052,1.0373661518096924,1.2362112245733391e-13,True
dnn,0.5,2,2,0.5,1.1005421090383831,0.3228909888614275,dnn,0.48365113139152527,0.660158634185791,1.0373661518096924,0.46622991365950445,True
dnn,0.5,2,4,0.0,6.055964668833263,0.3228909899727087,dnn,3.469446951953614e-18,6.033438748609399e-10,1.0373661518096924,3.3444767268540044e-18,True
dnn,0.5,2,4,1.0,5.477974412378556,0.3228909899727087,dnn,8.673617379884035e-19,0.7178938984870911,1.0373661518096924,8.361191817135011e-19,True
